set,vendor,method,path,operationId,summary,truth,step,class,rule,flag,verdict
camara,camara,POST,/retrieve-qos-assignment,getQosAssignmentByDevice,Returns the assignment record details of the QoS profile assignment for a device,r,1,r,read-verb,,ok
camara,camara,POST,/sessions,createSession,Creates a new session,x,3,x,floor,,ok
camara,camara,GET,/sessions/{sessionId},getSession,Get QoS session information,r,1,r,method,,ok
camara,camara,DELETE,/sessions/{sessionId},deleteSession,Delete a QoS session,w,3,x,other-noun,,FALSE-ALARM
camara,camara,POST,/sessions/{sessionId}/extend,extendQosSessionDuration,Extend the duration of an active session,x,3,x,floor,,ok
camara,camara,POST,/retrieve-sessions,retrieveSessionsByDevice,Get QoS session information for a device,r,1,r,read-verb,,ok
camara,camara,POST,/count,count,API operation to get the device count in the specified area during a certain time interval.,r,1,r,read-verb,,ok
camara,camara,POST,/sessions,createSession,Create a Session Insights session,x,3,x,floor,,ok
camara,camara,GET,/sessions/{sessionId},getSession,Get session by sessionId,r,1,r,method,,ok
camara,camara,DELETE,/sessions/{sessionId},deleteSession,Delete session,w,3,x,other-noun,,FALSE-ALARM
camara,camara,POST,/retrieve-sessions,retrieveSessionsByDevice,Retrieve Session Insights sessions by device,r,1,r,read-verb,,ok
camara,camara,POST,/sessions/{sessionId}/metrics,sendSessionMetrics,Send session metrics,x,3,x,floor,,ok
camara,camara,POST,/subscriptions,createSimSwapSubscription,Create a sim swap event subscription for a phone number,x,3,x,floor,,ok
camara,camara,GET,/subscriptions,retrieveSubscriptionList,Retrieve a list of sim swap event subscription,r,1,r,method,,ok
camara,camara,GET,/subscriptions/{subscriptionId},retrieveSubscription,Retrieve a sim swap event subscription for a phone number,r,1,r,method,,ok
camara,camara,DELETE,/subscriptions/{subscriptionId},deleteSubscription,Delete a sim swap event subscription,w,2,w,floor,x-pile,ok
camara,camara,POST,/retrieve-date,retrieveSimSwapDate,Retrieve SIM swap date,r,1,r,read-verb,,ok
camara,camara,POST,/check,checkSimSwap,Check SIM swap,r,1,r,read-verb,,ok
camara,camara,POST,/retrieve-age-band,retrieveSimSwapAgeBand,Retrieve SIM swap age band,r,1,r,read-verb,,ok
camara,camara,POST,/retrieve-closest-edge-cloud-zone,readClosestEdgeCloudZone,Returns the name of the Edge Cloud Zone closest to user device identified in the request.,r,1,r,read-verb,,ok
camara,camara,POST,/sponsorship,startSponsorship,Start Sponsorship Session Request,x,3,x,floor,,ok
camara,camara,GET,/sponsorship/{sponsorId}/{campaignId}/{sessionId}/session-status,getSessionStatus,Sponsorship Session Status Inquiry,r,1,r,method,,ok
camara,camara,DELETE,/sponsorship/{sponsorId}/{campaignId}/{sessionId}/revoke,revokeSponsorship,Revocation of Sponsorship,x,3,x,live-verb,,ok
camara,camara,GET,/campaign/{sponsorId}/{campaignId}/campaign-status,getCampaignStatus,"Campaign Status Inquiry [active, paused, concluded], data volume balance.",r,1,r,method,,ok
camara,camara,GET,/campaign/{sponsorId}/{campaignId}/active-sponsorships,getActiveSponsorships,Query of Active Sponsorships,r,1,r,method,,ok
camara,camara,POST,/campaign/{sponsorId}/{campaignId}/alert-subscription,configureAlerts,Campaigns - Subscription to Alert y Notifications,x,3,x,floor,,ok
camara,camara,POST,/campaign/management,manageCampaign,Campaign Management,w,3,x,floor,,FALSE-ALARM
camara,camara,POST,/retrieve-subscription-status,retrieveSubscriptionStatus,Retrieve subscription status of a phone number,r,1,r,read-verb,,ok
camara,camara,POST,/check-tenure,checkTenure,The KYC Tenure service API,r,1,r,read-verb,,ok
camara,camara,GET,/traffic-influences,getAllTrafficInfluences,Retries existing TrafficInfluence Resources,r,1,r,method,,ok
camara,camara,POST,/traffic-influences,postTrafficInfluence,Creates a new TrafficInfluence resource influencing the traffic toward local instances of the Application for any user.,x,3,x,floor,,ok
camara,camara,POST,/traffic-influence-devices,postTrafficInfluenceDevice,Creates a new TrafficInfluence resource influencing the traffic toward local instances of the Application for a specific user.,x,3,x,floor,,ok
camara,camara,GET,/traffic-influences/{trafficInfluenceID},getTrafficInfluenceById,Reads a specific TrafficInfluence resource identified by the trafficInfluenceID value.,r,1,r,method,,ok
camara,camara,PATCH,/traffic-influences/{trafficInfluenceID},patchTrafficInfluence,"updates a specific TrafficInfluence resource, identified by the trafficInfluenceID value. If used for a specific user, the Device parameter can not be modified.",x,2,w,floor,x-pile,LEAK
camara,camara,DELETE,/traffic-influences/{trafficInfluenceID},deleteTrafficInfluence,Delete an existing TrafficInfluence resource,x,2,w,floor,x-pile,LEAK
camara,camara,POST,/registrations,createRegistration,Register new brand information in the service platform,x,3,x,floor,,ok
camara,camara,GET,/registrations,readRegistrations,Read existing brand registrations from the service platform,r,1,r,method,,ok
camara,camara,GET,/registrations/{registrationId},readRegistration,Read an existing brand registration from the service platform,r,1,r,method,,ok
camara,camara,DELETE,/registrations/{registrationId},deleteRegistration,Delete an existing brand registration from the service platform,w,2,w,floor,x-pile,ok
camara,camara,PUT,/registrations/{registrationId},updateRegistration,Update an existing brand registration in the service platform,w,2,w,floor,x-pile,ok
camara,camara,POST,/pre-announce,createPreAnnouncement,Create a call pre-announcement in the service platform,x,3,x,floor,,ok
camara,camara,POST,/sessions,createSession,Creates voice and/or video session,x,3,x,floor,,ok
camara,camara,GET,/sessions/{mediaSessionId},getSessionDetailsById,Get the media session information,r,1,r,method,,ok
camara,camara,DELETE,/sessions/{mediaSessionId},deleteSessionById,Cancel or Terminate the media session,x,3,x,live-verb,,ok
camara,camara,PUT,/sessions/{mediaSessionId}/status,updateSessionStatus,Update the status of the media session,x,3,x,other-noun,,ok
camara,camara,POST,/subscriptions,createNotificationChannelSubscription,Create a webrtc-events event subscription,x,3,x,floor,,ok
camara,camara,GET,/subscriptions,retrieveNotificationChannelSubscriptionList,Retrieve a list of webrtc-events event subscription,r,1,r,method,,ok
camara,camara,GET,/subscriptions/{subscriptionId},retrieveNotificationChannelSubscription,Retrieve a webrtc-events event subscription,r,1,r,method,,ok
camara,camara,PUT,/subscriptions/{subscriptionId},updateNotificationChannelSubscription,Update a webrtc-events event subscription,w,2,w,floor,x-pile,ok
camara,camara,DELETE,/subscriptions/{subscriptionId},deleteNotificationChannelSubscription,Delete a webrtc-events event subscription,w,2,w,floor,x-pile,ok
camara,camara,GET,/sessions,getRegistrationsByDeviceId,Retrieve all registrations for a device,r,1,r,method,,ok
camara,camara,POST,/sessions,createRegistration,Create a registration,x,3,x,floor,,ok
camara,camara,GET,/sessions/{registrationId},getRegistrationById,Retrieve a device registration,r,1,r,method,,ok
camara,camara,PUT,/sessions/{registrationId},updateRegistrationById,Refresh network registration.,w,2,w,floor,x-pile,ok
camara,camara,DELETE,/sessions/{registrationId},deleteRegistrationById,Delete Registration Session.,w,3,x,other-noun,,FALSE-ALARM
camara,camara,POST,/profile/result/query,profileResultQuery,Query profile operation result,r,3,x,floor,,OVER-TIGHT
camara,camara,POST,/profile/oper,profileOperation,Perform profile operation,x,3,x,floor,,ok
camara,camara,POST,/profile/downloaded-list,profileList,Query downloaded profile list,r,3,x,floor,,OVER-TIGHT
camara,camara,POST,/profile/download,profileDownload,Download profile,x,3,x,floor,,ok
holdout1,twilio,POST,/2010-04-01/Accounts.json,CreateAccount,Create a new Twilio Subaccount from the account making the request,x,3,x,floor,,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{Sid}.json,UpdateAccount,Modify the properties of a given Account,w,3,x,floor,,FALSE-ALARM
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Addresses.json,CreateAddress,,x,3,x,floor,,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Addresses/{Sid}.json,UpdateAddress,,w,3,x,floor,,FALSE-ALARM
holdout1,twilio,DELETE,/2010-04-01/Accounts/{AccountSid}/Addresses/{Sid}.json,DeleteAddress,,w,2,w,floor,x-pile,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Applications.json,CreateApplication,Create a new application within your account,x,3,x,floor,,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Applications/{Sid}.json,UpdateApplication,Updates the application's properties,w,3,x,floor,,FALSE-ALARM
holdout1,twilio,DELETE,/2010-04-01/Accounts/{AccountSid}/Applications/{Sid}.json,DeleteApplication,Delete the application by the specified application sid,w,2,w,floor,x-pile,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Calls.json,CreateCall,"Create a new outgoing call to phones, SIP-enabled endpoints or Twilio Client connections",x,3,x,floor,,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Calls/{Sid}.json,UpdateCall,Initiates a call redirect or terminates a call,x,3,x,floor,,ok
holdout1,twilio,DELETE,/2010-04-01/Accounts/{AccountSid}/Calls/{Sid}.json,DeleteCall,"Delete a Call record from your account. Once the record is deleted, it will no longer appear in the API and Account Portal logs.",w,3,x,other-noun,,FALSE-ALARM
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Calls/{CallSid}/Recordings.json,CreateCallRecording,Create a recording for the call,x,3,x,floor,,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Calls/{CallSid}/Recordings/{Sid}.json,UpdateCallRecording,"Changes the status of the recording to paused, stopped, or in-progress. Note: Pass `Twilio.CURRENT` instead of recording sid to reference current active recordi",x,3,x,floor,,ok
holdout1,twilio,DELETE,/2010-04-01/Accounts/{AccountSid}/Calls/{CallSid}/Recordings/{Sid}.json,DeleteCallRecording,Delete a recording from your account,w,3,x,other-noun,,FALSE-ALARM
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Conferences/{Sid}.json,UpdateConference,,x,3,x,floor,,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Conferences/{ConferenceSid}/Recordings/{Sid}.json,UpdateConferenceRecording,"Changes the status of the recording to paused, stopped, or in-progress. Note: To use `Twilio.CURRENT`, pass it as recording sid.",x,3,x,floor,,ok
holdout1,twilio,DELETE,/2010-04-01/Accounts/{AccountSid}/Conferences/{ConferenceSid}/Recordings/{Sid}.json,DeleteConferenceRecording,Delete a recording from your account,w,2,w,floor,x-pile,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/ConnectApps/{Sid}.json,UpdateConnectApp,Update a connect-app with the specified parameters,w,3,x,floor,,FALSE-ALARM
holdout1,twilio,DELETE,/2010-04-01/Accounts/{AccountSid}/ConnectApps/{Sid}.json,DeleteConnectApp,Delete an instance of a connect-app,w,2,w,floor,x-pile,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/IncomingPhoneNumbers/{Sid}.json,UpdateIncomingPhoneNumber,Update an incoming-phone-number instance.,w,3,x,floor,,FALSE-ALARM
holdout1,twilio,DELETE,/2010-04-01/Accounts/{AccountSid}/IncomingPhoneNumbers/{Sid}.json,DeleteIncomingPhoneNumber,Delete a phone-numbers belonging to the account used to make the request.,w,2,w,floor,x-pile,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/IncomingPhoneNumbers.json,CreateIncomingPhoneNumber,Purchase a phone-number for the account.,x,3,x,floor,,ok
holdout1,twilio,DELETE,/2010-04-01/Accounts/{AccountSid}/IncomingPhoneNumbers/{ResourceSid}/AssignedAddOns/{Sid}.json,DeleteIncomingPhoneNumberAssignedAddOn,Remove the assignment of an Add-on installation from the Number specified.,w,3,x,other-noun,,FALSE-ALARM
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/IncomingPhoneNumbers/{ResourceSid}/AssignedAddOns.json,CreateIncomingPhoneNumberAssignedAddOn,Assign an Add-on installation to the Number specified.,x,3,x,floor,,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/IncomingPhoneNumbers/Local.json,CreateIncomingPhoneNumberLocal,,x,3,x,floor,,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/IncomingPhoneNumbers/Mobile.json,CreateIncomingPhoneNumberMobile,,x,3,x,floor,,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/IncomingPhoneNumbers/TollFree.json,CreateIncomingPhoneNumberTollFree,,x,3,x,floor,,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Keys/{Sid}.json,UpdateKey,,w,3,x,floor,,FALSE-ALARM
holdout1,twilio,DELETE,/2010-04-01/Accounts/{AccountSid}/Keys/{Sid}.json,DeleteKey,,w,2,w,floor,x-pile,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Keys.json,CreateNewKey,,x,3,x,floor,,ok
holdout1,twilio,DELETE,/2010-04-01/Accounts/{AccountSid}/Messages/{MessageSid}/Media/{Sid}.json,DeleteMedia,Delete the Media resource.,w,2,w,floor,x-pile,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Queues/{QueueSid}/Members/{CallSid}.json,UpdateMember,Dequeue a member from a queue and have the member's call begin executing the TwiML document at that URL,x,3,x,floor,,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Messages.json,CreateMessage,Send a message,x,3,x,floor,,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Messages/{Sid}.json,UpdateMessage,Update a Message resource (used to redact Message `body` text and to cancel not-yet-sent messages),w,3,x,floor,,FALSE-ALARM
holdout1,twilio,DELETE,/2010-04-01/Accounts/{AccountSid}/Messages/{Sid}.json,DeleteMessage,Deletes a Message resource from your account,w,3,x,other-noun,,FALSE-ALARM
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Messages/{MessageSid}/Feedback.json,CreateMessageFeedback,Create Message Feedback to confirm a tracked user action was performed by the recipient of the associated Message,w,3,x,floor,,FALSE-ALARM
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/SigningKeys.json,CreateNewSigningKey,Create a new Signing Key for the account making the request.,x,3,x,floor,,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/OutgoingCallerIds/{Sid}.json,UpdateOutgoingCallerId,Updates the caller-id,w,3,x,floor,,FALSE-ALARM
holdout1,twilio,DELETE,/2010-04-01/Accounts/{AccountSid}/OutgoingCallerIds/{Sid}.json,DeleteOutgoingCallerId,Delete the caller-id specified from the account,w,2,w,floor,x-pile,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/OutgoingCallerIds.json,CreateValidationRequest,,x,3,x,floor,,ok
holdout1,twilio,POST,/2010-04-01/Accounts/{AccountSid}/Conferences/{ConferenceSid}/Participants/{CallSid}.json,UpdateParticipant,Update the properties of the participant,x,3,x,floor,,ok
holdout1,twilio,DELETE,/2010-04-01/Accounts/{AccountSid}/Conferences/{ConferenceSid}/Participants/{CallSid}.json,DeleteParticipant,Kick a participant from a given conference,x,3,x,live-verb,,ok
