set,vendor,method,operationId,path,summary,truth,predicted,rule,floor,verdict,previous_predicted,previous_verdict
exam3,apigee.local,PUT,Registry_ReplaceArtifact,/v1/projects/{project}/locations/{location}/artifacts/{artifact},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,apispot.io,DELETE,deleteBatch,/batch/{id},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,appcenter.ms,DELETE,Analytics_EventsDelete,/v0.1/apps/{owner_name}/{app_name}/analytics/events/{event_name},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,appcenter.ms,DELETE,Errors_DeleteError,/v0.1/apps/{owner_name}/{app_name}/errors/errorGroups/{errorGroupId}/errors/{errorId},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,appcenter.ms,DELETE,appApiTokens_delete,/v0.1/apps/{owner_name}/{app_name}/api_tokens/{api_token_id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,appcenter.ms,DELETE,azureSubscription_deleteForApp,/v0.1/apps/{owner_name}/{app_name}/azure_subscriptions/{azure_subscription_id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,appcenter.ms,DELETE,codePushDeploymentReleases_delete,/v0.1/apps/{owner_name}/{app_name}/deployments/{deployment_name}/releases,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,appcenter.ms,DELETE,crashes_delete,/v0.1/apps/{owner_name}/{app_name}/crash_groups/{crash_group_id}/crashes/{crash_id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,appcenter.ms,DELETE,devices_removeUserDevice,/v0.1/user/devices/{device_udid},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,appcenter.ms,DELETE,distributionGroups_delete,/v0.1/apps/{owner_name}/{app_name}/distribution_groups/{distribution_group_name},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,appcenter.ms,DELETE,test_deleteDeviceSetOfUser,/v0.1/apps/{owner_name}/{app_name}/user/device_sets/{id},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,appcenter.ms,PATCH,Errors_UpdateState,/v0.1/apps/{owner_name}/{app_name}/errors/errorGroups/{errorGroupId},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,appcenter.ms,PATCH,deploymentReleases_update,/v0.1/apps/{owner_name}/{app_name}/deployments/{deployment_name}/releases/{release_label},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,appcenter.ms,PATCH,stores_patch,/v0.1/apps/{owner_name}/{app_name}/distribution_stores/{store_name},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,appcenter.ms,PATCH,teams_update,/v0.1/orgs/{org_name}/teams/{team_name},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,appcenter.ms,PUT,releases_updateDetails,/v0.1/apps/{owner_name}/{app_name}/releases/{release_id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,appcenter.ms,PUT,test_stopTestRun,/v0.1/apps/{owner_name}/{app_name}/test_runs/{test_run_id}/stop,,w,x,live-verb,false,FALSE-ALARM,x,FALSE-ALARM
exam2,appcenter.ms,PUT,test_updateDeviceSetOfOwner,/v0.1/apps/{owner_name}/{app_name}/owner/device_sets/{id},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,apple.com,DELETE,appPreOrders-delete_instance,/v1/appPreOrders/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,apple.com,DELETE,appPreviews-delete_instance,/v1/appPreviews/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,apple.com,DELETE,appScreenshotSets-delete_instance,/v1/appScreenshotSets/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,apple.com,DELETE,appStoreVersionLocalizations-delete_instance,/v1/appStoreVersionLocalizations/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,apple.com,DELETE,appStoreVersionPhasedReleases-delete_instance,/v1/appStoreVersionPhasedReleases/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,apple.com,DELETE,betaAppLocalizations-delete_instance,/v1/betaAppLocalizations/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,apple.com,DELETE,betaBuildLocalizations-delete_instance,/v1/betaBuildLocalizations/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,apple.com,DELETE,betaGroups-delete_instance,/v1/betaGroups/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,apple.com,DELETE,endUserLicenseAgreements-delete_instance,/v1/endUserLicenseAgreements/{id},,w,x,live-verb,false,FALSE-ALARM,x,FALSE-ALARM
exam2,apple.com,PATCH,appStoreVersionLocalizations-update_instance,/v1/appStoreVersionLocalizations/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,apple.com,PATCH,betaGroups-update_instance,/v1/betaGroups/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,apple.com,PATCH,buildBetaDetails-update_instance,/v1/buildBetaDetails/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,apple.com,PATCH,builds-update_instance,/v1/builds/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,apple.com,PATCH,bundleIdCapabilities-update_instance,/v1/bundleIdCapabilities/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,apple.com,PATCH,gameCenterEnabledVersions-compatibleVersions-replace_to_many_relationship,/v1/gameCenterEnabledVersions/{id}/relationships/compatibleVersions,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,apple.com,PATCH,routingAppCoverages-update_instance,/v1/routingAppCoverages/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,appveyor.com,DELETE,cancelBuild,/builds/{accountName}/{projectSlug}/{buildVersion},Cancel build,w,x,live-verb,false,FALSE-ALARM,x,FALSE-ALARM
exam3,appveyor.com,DELETE,deleteProjectBuildCache,/projects/{accountName}/{projectSlug}/buildcache,Delete project build cache,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,appveyor.com,DELETE,deleteRole,/roles/{roleId},Delete role,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,appveyor.com,PUT,updateProjectBuildNumber,/projects/{accountName}/{projectSlug}/settings/build-number,Update project build number,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,appveyor.com,PUT,updateProjectSettingsYaml,/projects/{accountName}/{projectSlug}/settings/yaml,Update project settings in YAML,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,appveyor.com,PUT,updateRole,/roles,Update role,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,appwrite.io,DELETE,accountDelete,/account,Delete Account,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,appwrite.io,DELETE,accountDeleteSession,/account/sessions/{sessionId},Delete Account Session,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,appwrite.io,DELETE,accountDeleteSessions,/account/sessions,Delete All Account Sessions,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,appwrite.io,DELETE,storageDeleteFile,/storage/files/{fileId},Delete File,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,appwrite.io,DELETE,teamsDelete,/teams/{teamId},Delete Team,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,appwrite.io,PATCH,accountUpdateName,/account/name,Update Account Name,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,appwrite.io,PATCH,accountUpdatePassword,/account/password,Update Account Password,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,appwrite.io,PATCH,accountUpdatePassword,/account/password,Update Account Password,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,appwrite.io,PATCH,accountUpdatePrefs,/account/prefs,Update Account Preferences,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,appwrite.io,PATCH,usersUpdatePrefs,/users/{userId}/prefs,Update User Preferences,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,appwrite.io,PATCH,usersUpdateVerification,/users/{userId}/verification,Update Email Verification,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,appwrite.io,PUT,storageUpdateFile,/storage/files/{fileId},Update File,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,asana.com,DELETE,deleteGoal,/goals/{goal_gid},Delete a goal,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,asana.com,DELETE,deletePortfolio,/portfolios/{portfolio_gid},Delete a portfolio,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,asana.com,DELETE,deleteProjectBrief,/project_briefs/{project_brief_gid},Delete a project brief,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,asana.com,DELETE,deleteProjectStatus,/project_statuses/{project_status_gid},Delete a project status,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,asana.com,DELETE,deleteSection,/sections/{section_gid},Delete a section,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,asana.com,DELETE,deleteStatus,/status_updates/{status_gid},Delete a status update,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,asana.com,DELETE,deleteStory,/stories/{story_gid},Delete a story,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,asana.com,PUT,updateEnumOption,/enum_options/{enum_option_gid},Update an enum option,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,asana.com,PUT,updateGoal,/goals/{goal_gid},Update a goal,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,asana.com,PUT,updateGoalRelationship,/goal_relationships/{goal_relationship_gid},Update a goal relationship,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,asana.com,PUT,updatePortfolio,/portfolios/{portfolio_gid},Update a portfolio,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,asana.com,PUT,updateProjectBrief,/project_briefs/{project_brief_gid},Update a project brief,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,asana.com,PUT,updateSection,/sections/{section_gid},Update a section,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,asana.com,PUT,updateTeam,/teams,Update a team,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,atlassian.com,DELETE,DynamicModulesResource.removeModules_delete,/rest/atlassian-connect/1/app/module/dynamic,Remove modules,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,atlassian.com,DELETE,deleteDefaultWorkflow,/rest/api/3/workflowscheme/{id}/default,Delete default workflow,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,atlassian.com,DELETE,deleteProjectRole,/rest/api/3/role/{id},Delete project role,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,atlassian.com,DELETE,deleteScreen,/rest/api/3/screens/{screenId},Delete screen,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,atlassian.com,DELETE,deleteUserProperty,/rest/api/3/user/properties/{propertyKey},Delete user property,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,atlassian.com,DELETE,removeIssueTypeFromIssueTypeScheme,/rest/api/3/issuetypescheme/{issueTypeSchemeId}/issuetype/{issueTypeId},Remove issue type from issue type scheme,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,atlassian.com,PUT,addIssueTypesToIssueTypeScheme,/rest/api/3/issuetypescheme/{issueTypeSchemeId}/issuetype,Add issue types to issue type scheme,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,atlassian.com,PUT,fullyUpdateProjectRole,/rest/api/3/role/{id},Fully update project role,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,atlassian.com,PUT,mergeVersions,/rest/api/3/version/{id}/mergeto/{moveIssuesTo},Merge versions,w,x,live-verb,false,FALSE-ALARM,x,FALSE-ALARM
exam2,atlassian.com,PUT,setFavouriteForFilter,/rest/api/3/filter/{id}/favourite,Add filter as favorite,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,atlassian.com,PUT,updateDraftWorkflowMapping,/rest/api/3/workflowscheme/{id}/draft/workflow,Set issue types for workflow in workflow scheme,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,atlassian.com,PUT,updateResolution,/rest/api/3/resolution/{id},Update resolution,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,atlassian.com,PUT,updateUiModification,/rest/api/3/uiModifications/{uiModificationId},Update UI modification,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,atlassian.com,PUT,updateWorkflowSchemeDraft,/rest/api/3/workflowscheme/{id}/draft,Update draft workflow scheme,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,atlassian.com,PUT,updateWorkflowTransitionProperty,/rest/api/3/workflow/transitions/{transitionId}/properties,Update workflow transition property,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,ato.gov.au,DELETE,,/individuals/{partyId}/electronic-addresses/{addressId},Delete an electronic address,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,ato.gov.au,DELETE,,/individuals/{partyId}/licenses/{productId},Delete a license,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,ato.gov.au,DELETE,,/individuals/{partyId},Delete an individual,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,ato.gov.au,DELETE,,/individuals/{partyId}/business-names/{productId},Delete a business name,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,ato.gov.au,DELETE,,/individuals/{partyId}/roles/{roleId},Delete a role,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,ato.gov.au,DELETE,,/organisations/{partyId},Delete an organisation,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,ato.gov.au,DELETE,,/organisations/{partyId}/electronic-addresses/{addressId},Delete an electronic address,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,ato.gov.au,DELETE,,/organisations/{partyId}/licenses/{productId},Delete a license,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,ato.gov.au,DELETE,,/organisations/{partyId}/roles/{roleId},Delete a role,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,ato.gov.au,PUT,,/individuals/{partyId}/licenses/{productId},Update a license,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,ato.gov.au,PUT,,/organisations/{partyId},Update an organisation,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,ato.gov.au,PUT,,/individuals/{partyId},Update an individual,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,ato.gov.au,PUT,,/individuals/{partyId}/business-names/{productId},Update a business name,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,ato.gov.au,PUT,,/individuals/{partyId}/electronic-addresses/{addressId},Update an electronic address,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,ato.gov.au,PUT,,/individuals/{partyId}/roles/{roleId},Update a role,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,ato.gov.au,PUT,,/organisations/{partyId}/business-names/{productId},Update a business name,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,ato.gov.au,PUT,,/organisations/{partyId}/licenses/{productId},Update a license,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,ato.gov.au,PUT,,/organisations/{partyId}/roles/{roleId},Update a role,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,autotask.net,DELETE,ContractBillingRulesChild_DeleteEntity,/V1.0/Contracts/{parentId}/BillingRules/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,autotask.net,PATCH,ChecklistLibraryChecklistItemsChild_PatchEntity,/V1.0/ChecklistLibraries/{parentId}/ChecklistItems,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,autotask.net,PATCH,CompanyWebhookUdfFieldsChild_PatchEntity,/V1.0/CompanyWebhooks/{parentId}/UdfFields,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,autotask.net,PATCH,ContractBillingRulesChild_PatchEntity,/V1.0/Contracts/{parentId}/BillingRules,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,autotask.net,PATCH,ContractTicketPurchasesChild_PatchEntity,/V1.0/Contracts/{parentId}/TicketPurchases,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,autotask.net,PATCH,Contracts_PatchEntity,/V1.0/Contracts,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,autotask.net,PATCH,OrganizationalLevel2_PatchEntity,/V1.0/OrganizationalLevel2s,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,autotask.net,PATCH,ProjectChargesChild_PatchEntity,/V1.0/Projects/{parentId}/Charges,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,autotask.net,PATCH,PurchaseApprovals_PatchEntity,/V1.0/PurchaseApprovals,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,autotask.net,PATCH,TicketChargesChild_PatchEntity,/V1.0/Tickets/{parentId}/Charges,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,autotask.net,PATCH,UserDefinedFieldDefinitions_PatchEntity,/V1.0/UserDefinedFieldDefinitions,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,autotask.net,PUT,Appointments_UpdateEntity,/V1.0/Appointments,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,autotask.net,PUT,ContractNotesChild_UpdateEntity,/V1.0/Contracts/{parentId}/Notes,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,autotask.net,PUT,ContractServicesChild_UpdateEntity,/V1.0/Contracts/{parentId}/Services,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,autotask.net,PUT,IntegrationVendorInsights_UpdateEntity,/V1.0/IntegrationVendorInsights,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,autotask.net,PUT,ResourceServiceDeskRolesChild_UpdateEntity,/V1.0/Resources/{parentId}/ServiceDeskRoles,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,avaza.com,DELETE,Expense_Delete,/api/Expense,Delete a Timesheet Entry,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,avaza.com,DELETE,TimesheetTimer_StopTimer,/api/TimesheetTimer/{id},Stop the timer running on an existing Timesheet Entry,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,avaza.com,DELETE,Timesheet_Delete,/api/Timesheet/{id},Delete a Timesheet Entry,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,avaza.com,PUT,Expense_Put,/api/Expense,Update an Expense,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,avaza.com,PUT,ProjectMember_Put,/api/ProjectMember,Update a Member of a Project,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,avaza.com,PUT,ScheduleSeries_EditBooking,/ScheduleSeries/EditBooking,Edit Booking,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,avaza.com,PUT,ScheduleSeries_EditLeave,/ScheduleSeries/EditLeave,Edit Leave Booking,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,avaza.com,PUT,Timesheet_Put,/api/Timesheet,Update a Timesheet,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,azure.com,DELETE,Jobs_Delete,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Scheduler/jobCollections/{jobCollectionName}/jobs/{jobName},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,azure.com,DELETE,Model_DeleteCustomEntityRole,/apps/{appId}/versions/{versionId}/customprebuiltentities/{entityId}/roles/{roleId},Delete a role for a given prebuilt entity in a version of the application.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,azure.com,DELETE,ServerFarms_DeleteServerFarm,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/serverfarms/{name},Deletes a App Service Plan,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,azure.com,DELETE,Sites_DeleteBackupSlot,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/slots/{slot}/backups/{backupId},Deletes a backup from Azure Storage,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,azure.com,DELETE,Views_DeleteByScope,/{scope}/providers/Microsoft.CostManagement/views/{viewName},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,azure.com,PATCH,Certificates_UpdateCsr,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/csrs/{name},Creates or modifies an existing certificate signing request.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,azure.com,PATCH,StorageAccounts_Update,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Storage/storageAccounts/{accountName},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,azure.com,PATCH,SyncMembers_Update,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/databases/{databaseName}/syncGroups/{syncGroupName}/syncMembers/{syncMemberName},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,azure.com,PUT,AutomationAccount_CreateOrUpdate,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Automation/automationAccounts/{automationAccountName},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,azure.com,PUT,Clusters_Create,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.BatchAI/workspaces/{workspaceName}/clusters/{clusterName},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,azure.com,PUT,FileShares_CreateOrUpdate,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.StorSimple/managers/{managerName}/devices/{deviceName}/fileservers/{fileServerName}/shares/{shareName},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,azure.com,PUT,ListManagementTermLists_Update,/contentmoderator/lists/v1.0/termlists/{listId},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,azure.com,PUT,MeshVolume_CreateOrUpdate,/Resources/Volumes/{volumeResourceName},Creates or updates a Volume resource.,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,azure.com,PUT,Namespaces_CreateOrUpdateNetworkRuleSet,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ServiceBus/namespaces/{namespaceName}/networkRuleSets/default,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
